UniqueID,rank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks_ppm_,medianAbsoluteMassErrorFragmentPeaks_ppm_,massErrorPrecursor_ppm_,ionMass,retentionTimeInSeconds,id,ms2_id,num_strains_sig
met_7145,711,C39H76NO8P,[M + H]+,C39H76NO8P,0.996984925,18.21108815,18.21108815,0,8,1,-1.829737256,1.829737256,1.904593846,718.5395,219.53,1629_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime219.53scanNumNApre,1629,2
met_7146,180,C46H87NO4,[M + H]+,C46H87NO4,1,89.20592297,89.20592297,0,12,0.638566694,-3.841917939,3.841917939,1.827375669,718.6721,466.79,1635_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime466.79scanNumNApre,1635,4
met_7150,1001,C47H79N3O6,[M + H]+,C47H79N3O6,0.965829146,11.84489639,11.84489639,0,7,0.121026061,-2.373954224,2.373954224,2.857502711,782.6064,401.21,2309_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime401.21scanNumNApre,2309,1
met_7153,545,C46H91NO4,[M + H]+,C46H91NO4,1,9.026757579,9.026757579,0,6,0.172212978,-2.558402462,3.88087524,2.093743423,722.7036,483.1,1667_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime483.1scanNumNAprec,1667,2
met_7159,841,C44H78NO8P,[M + H]+,C44H78NO8P,0.987939698,5.802966237,5.802966237,0,3,0.481435644,-3.035691593,3.035691593,2.71404253,780.5559,159.6,2283_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime159.6scanNumNAprec,2283,1
met_7196,833,C40H83N3O4S2,[M + H]+,C40H83N3O4S2,0.988442211,17.57566457,17.57566457,0,10,0.356480321,-2.851014672,2.851014672,-2.554613397,734.5879,359.27,1762_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime359.27scanNumNApre,1762,1
met_7198,2174,C48H71N5,[M + Na]+,C48H71N5,0.144221106,1,1,0,1,0,NaN,NaN,-3.062518259,740.5579,393.72,1810_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime393.72scanNumNApre,1810,1
met_7201,596,C47H83NO6,[M + K]+,C47H83NO6,0.999497487,92.61602772,92.61602772,0,14,0.527654164,-2.384933218,2.384933218,2.137273296,796.5869,353.29,2488_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime353.29scanNumNApre,2488,2
met_721,1650,C47H94N2O4S2,[M + H]+,C47H94N2O4S2,0.525125628,53.2632904,53.2632904,0,13,0.425565153,-2.977181468,2.977181468,3.950171281,815.676,396.5,2732_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime396.5scanNumNAprec,2732,2
met_7210,1095,C52H101NO3,[M + H]+,C52H101NO3,0.941708543,4.422751003,4.422751003,0,3,0.313364055,0.09468354,3.286110038,0.47852777,788.7858,472.92,2401_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime472.92scanNumNApre,2401,2
met_7216,1085,C50H90O6,[M + H]+,C50H90O6,0.945226131,31.91968539,31.91968539,0,7,0.243808645,-1.80510365,1.80510365,-1.545110196,787.6798,485.93,2381_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime485.93scanNumNApre,2381,3
met_7217,878,C48H92NO8P,[M + H]+,C48H92NO8P,0.984422111,11.18923626,11.18923626,0,6,0.63965311,-1.743928173,2.573787019,1.623438017,842.6647,393.72,3054_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime393.72scanNumNApre,3054,4
met_7220,581,C31H60O,[M + H]+,C31H60O,0.999497487,81.49705883,81.49705883,0,15,0.705241983,-2.643895651,2.643895651,1.35049014,449.4723,284.38,2073_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime284.38scanNumNApre,2073,2
met_7229,2123,C43H85N5O3,[M + Na]+,C43H85N5O3,0.201005025,1,1,0,1,0,NaN,NaN,3.68638439,742.6572,399.09,1833_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime399.09scanNumNApre,1833,5
met_7246,617,C48H86NO8P,[M + H]+,C48H86NO8P,0.999497487,16.12140564,16.12140564,0,5,0.564067278,-2.158857596,2.158857596,1.575637127,836.6177,290.31,2978_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime290.31scanNumNApre,2978,3
met_726,158,C49H91NO6,[M + K]+,C49H91NO6,1,94.18927935,94.18927935,0,19,0.680037438,-2.041994279,2.041994279,0.726807545,828.6484,388.84,2884_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime388.84scanNumNApre,2884,4
met_728,1772,C53H96O6,[M + H]+,C53H96O6,0.491457286,6,6,0,1,0,NaN,NaN,1.003648312,829.7288,489.65,2900_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime489.65scanNumNApre,2900,4
met_7286,240,C33H68O2,[M + H]+,C33H68O2,1,79.35900533,79.35900533,0,10,0.657292348,-2.729388839,2.729388839,1.391136311,497.5299,390.71,2537_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime390.71scanNumNApre,2537,1
met_7288,774,C53H94O6,[M + H]+,C53H94O6,0.993467337,44.40566209,44.40566209,0,7,0.374335922,-2.136809241,2.136809241,-1.34972209,827.7112,501.43,2868_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime501.43scanNumNApre,2868,2
met_73,1687,C49H86O5,[M + H]+,C49H86O5,0.508040201,6,6,0,1,0,NaN,NaN,-2.517431073,755.6529,416.58,1986_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.58scanNumNApre,1986,6
met_730,70,C52H95NO6,[M + H]+,C52H95NO6,1,125.0058175,125.0058175,0,28,0.870394936,-2.65520942,2.65520942,2.147266435,830.725,460.51,2915_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime460.51scanNumNApre,2915,1
met_7317,1426,C41H77N5O7,[M + H]+,C41H77N5O7,0.740703518,59.09928264,59.09928264,0,14,0.366505211,-2.489117343,2.489117343,0.297298621,752.5898,300.13,1948_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime300.13scanNumNApre,1948,1
met_734,446,C28H55N5O6,[M + H]+,C28H55N5O6,1,31.73465638,31.73465638,0,5,0.567801955,-2.076144014,2.076144014,-1.631262277,558.4216,66.79,3224_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime66.79scanNumNAprec,3224,2
met_7360,262,C44H83NO6,[M + K]+,C44H83NO6,1,74.78141574,74.78141574,0,16,0.73320468,-1.783377325,1.783377325,1.712525675,760.5865,369.22,2038_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime369.22scanNumNApre,2038,4
met_7361,392,C42H84NO8P,[M + H]+,C42H84NO8P,1,44.17211064,44.17211064,0,11,0.740602712,-0.848857213,1.117209172,2.318730806,762.6025,333.22,2069_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime333.22scanNumNApre,2069,2
met_7362,1147,C46H84NO8P,[M + H]+,C46H84NO8P,0.920100503,38.3407267,38.3407267,0,8,0.845558826,-2.622695201,2.622695201,0.454317061,810.6011,295.61,2672_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime295.61scanNumNApre,2672,1
met_7378,1182,C48H73NO5,[M + Na]+,C48H73NO5,0.9,96.41593783,96.41593783,0,24,0.788714286,-3.58375725,3.58375725,1.963191346,766.5396,268.79,2106_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime268.79scanNumNApre,2106,1
met_7381,1655,C41H80NO8P,[M + Na]+,C41H80NO8P,0.522110553,35.32390117,35.32390117,0,8,0.828940895,-2.744467439,2.744467439,4.975764798,768.5552,219.28,2124_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime219.28scanNumNApre,2124,1
met_7391,275,C48H95NO6,[M + H]+,C48H95NO6,1,72.09927307,72.09927307,0,10,0.564179104,-2.179705741,2.179705741,-2.44814098,782.7213,464.8,2319_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime464.8scanNumNAprec,2319,1
met_7403,516,C33H64O2,[M + H]+,C33H64O2,1,12.67272944,12.67272944,0,3,0.172995781,-1.943827796,1.943827796,1.605394116,493.4987,418.36,2475_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime418.36scanNumNApre,2475,2
met_7423,2137,C54H75N5O,[M + H]+,C54H75N5O,0.183417085,1,1,0,1,0,NaN,NaN,-3.13158912,810.6019,379.88,2673_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime379.88scanNumNApre,2673,1
met_7435,811,C39H68N4,[M + H]+,C39H68N4,0.989949749,51.28370189,51.28370189,0,9,0.392426435,-1.563743677,1.563743677,3.243804619,593.5536,560.22,3912_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime560.22scanNumNApre,3912,2
met_7442,1880,C28H37N3O7,[M + H]+,C28H37N3O7,0.387939698,47.40642132,47.40642132,0,9,0.533037202,-1.844907317,2.629418194,4.113451861,528.2726,97.22,2875_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime97.22scanNumNAprec,2875,1
met_7478,1416,C46H84NO8P,[M + Na]+,C46H84NO8P,0.747236181,11.55811036,11.55811036,0,8,0.993751575,-1.829737256,1.829737256,3.632084853,832.5857,229.8,2933_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime229.8scanNumNAprec,2933,4
met_7485,1479,C52H99NO6,[M + H]+,C52H99NO6,0.693467337,4.531854074,4.531854074,0,3,0.835933806,-2.671571096,2.671571096,2.735718846,834.7568,447.25,2964_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime447.25scanNumNApre,2964,1
met_7492,1463,C41H69NO5,[M + H]+,C41H69NO5,0.711055276,186.7749468,186.7749468,0,40,0.905553153,-2.558402462,2.558402462,1.445853171,656.5258,271.16,843_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime271.16scanNumNApre,843,2
met_7496,662,C10H22N2O4,[M + Na]+,C10H22N2O4,0.998492462,11.77844956,11.77844956,0,3,0.930521705,-2.810755943,2.810755943,0.086004862,257.1472,43.84,3237_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime43.84scanNumNAprec,3237,3
met_75,1972,C51H97NO4,[M + H]+,C51H97NO4,0.330653266,1,1,0,1,0,NaN,NaN,2.869046187,788.7513,467.9,2400_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime467.9scanNumNAprec,2400,3
met_7503,382,C36H64O4,[M + H]+,C36H64O4,1,46.72768984,46.72768984,0,6,0.440403313,-1.821156224,1.821156224,1.002727767,561.4883,240.2,3256_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime240.2scanNumNAprec,3256,2
met_7523,758,C38H76O8,[M + H]+,C38H76O8,0.993969849,10.58379149,10.58379149,0,5,0.18010436,-4.292135903,4.292135903,-0.447190948,661.561,342.47,1135_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime342.47scanNumNApre,1135,1
met_757,1572,C39H68NO8P,[M + H]+,C39H68NO8P,0.604522613,6.842974433,6.842974433,0,3,0.319458375,-2.145829379,2.145829379,-0.043939714,710.4755,158.82,1562_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime158.82scanNumNApre,1562,1
met_7593,1976,C40H73N5O,[M + Na]+,C40H73N5O,0.328140704,1,1,0,1,0,NaN,NaN,3.27110256,662.5729,384.1,1219_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime384.1scanNumNAprec,1219,3
met_7595,2211,C30H37N11O2,[M + Na]+,C30H37N11O2,0.069849246,5.322251701,5.322251701,0,2,0.267310789,-2.089781226,2.089781226,3.479894854,606.3045,48.78,4207_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime48.78scanNumNAprec,4207,1
met_7612,605,C40H58O4,[M + H]+,C40H58O4,0.999497487,38.70232388,38.70232388,0,6,0.413138108,-1.620847568,1.620847568,1.513339084,603.4417,444.46,4084_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime444.46scanNumNApre,4084,1
met_7667,1753,C41H78O4,[M + H]+,C41H78O4,0.494974874,6,6,0,1,0,NaN,NaN,0.177111973,635.5974,580.88,10_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime580.88scanNumNApre,10,3
met_7687,305,C38H73NO2,[M + H]+,C38H73NO2,1,65.6843635,65.6843635,0,28,0.913746011,-3.051514967,3.051514967,2.069074926,576.5726,392.71,3486_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime392.71scanNumNApre,3486,1
met_77,1981,C44H69N7O6,[M + Na]+,C44H69N7O6,0.32361809,11.56296965,11.56296965,0,6,0.43400058,-2.290871389,2.622695201,4.599462225,814.5239,140.42,2715_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime140.42scanNumNApre,2715,4
met_7702,770,C40H81NO4,[M + H]+,C40H81NO4,0.993467337,4.141796958,4.141796958,0,2,0.491161466,-3.130887015,3.130887015,1.503962865,640.6248,417.92,224_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime417.92scanNumNApre,224,2
met_7726,1397,C32H64N3O7P,[M + H]+,C32H64N3O7P,0.761306533,27.57600964,27.57600964,0,8,0.498991258,-1.200664793,2.312477507,-3.09631847,634.4535,117.09,5235_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime117.09scanNumNApre,5235,2
met_7812,1645,C37H72O5,[M + Na]+,C37H72O5,0.529145729,6,6,0,1,0,NaN,NaN,2.266071186,619.5286,411.81,4672_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime411.81scanNumNApre,4672,1
met_7846,1163,C36H73NO5S,[M + H]+,C36H73NO5S,0.910552764,5.393572669,5.393572669,0,6,0.157490397,-1.821156224,2.607621601,-0.350795681,632.528,295.71,5147_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime295.71scanNumNApre,5147,1
met_7867,522,C41H78O3,[M + H]+,C41H78O3,1,11.5846939,11.5846939,0,2,0.062629614,-1.783377325,1.783377325,2.303394378,619.6038,410.82,4685_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime410.82scanNumNApre,4685,1
met_795,1548,C43H84NO10P,[M + H]+,C43H84NO10P,0.625125628,16.42827217,16.42827217,0,5,0.693559591,-2.59824111,2.59824111,0.792259957,806.5912,184.73,2613_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime184.73scanNumNApre,2613,1
met_7991,865,C41H70O3,[M + H]+,C41H70O3,0.985427136,36.9642845,36.9642845,0,6,0.310094813,-1.869735574,1.869735574,1.189533497,611.5405,313.49,4397_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime313.49scanNumNApre,4397,2
met_800,1246,C39H76NO10P,[M + H]+,C39H76NO10P,0.866331658,10.06855562,10.06855562,0,4,0.316442049,-2.287192142,2.287192142,1.517976997,750.5291,153.1,1925_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime153.1scanNumNAprec,1925,3
met_8054,1279,C27H50NO12P,[M + H]+,C27H50NO12P,0.848743719,10.94565023,10.94565023,0,3,0.210441884,-2.678225967,2.678225967,1.242624769,612.3151,65.04,4419_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime65.04scanNumNAprec,4419,1
met_8066,1926,C29H53NO10,[M + K]+,C29H53NO10,0.345728643,7.545961356,7.545961356,0,2,0.539291217,-1.03876674,1.03876674,1.131318679,614.3308,75.78,4485_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime75.78scanNumNAprec,4485,3
met_8173,1081,C44H89NO3,[M + H]+,C44H89NO3,0.946231156,2.827343568,2.827343568,0,2,0.061160481,4.445642861,4.445642861,0.848900567,680.6921,455.41,1375_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime455.41scanNumNApre,1375,4
met_8174,1874,C39H57N5O3,[M + K]+,C39H57N5O3,0.4,10.96639652,10.96639652,0,4,0.429996164,-2.212255176,2.212255176,-0.877456707,682.4087,113.18,1381_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime113.18scanNumNApre,1381,1
met_8178,293,C43H87NO5,[M + H]+,C43H87NO5,1,67.63350156,67.63350156,0,21,0.751719031,-2.194823917,2.194823917,2.288161918,698.6673,421.62,1484_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime421.62scanNumNApre,1484,2
met_8191,141,C49H93NO8,[M + H]+,C49H93NO8,1,99.74540855,99.74540855,0,22,0.740294511,-2.285995319,2.285995319,0.248105378,824.6976,399.93,2831_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime399.93scanNumNApre,2831,2
met_8192,1044,C53H92O6,[M + H]+,C53H92O6,0.955778894,46.96614839,46.96614839,0,7,0.266288186,-3.071302634,3.071302634,0.403155043,825.697,484.87,2846_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime484.87scanNumNApre,2846,2
met_845,1567,C34H73N9O12,[M + K]+,C34H73N9O12,0.609045226,14.77412982,14.77412982,0,6,0.263333333,-1.829817016,3.828782934,1.637590911,838.5024,125.08,3000_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime125.08scanNumNApre,3000,1
met_848,558,C39H73NO2,[M + H]+,C39H73NO2,1,6.623155409,6.623155409,0,3,0.267868641,-2.758434471,2.758434471,0.497767578,588.5717,365.76,3712_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime365.76scanNumNApre,3712,1
met_880,1238,C45H84NO10P,[M + H]+,C45H84NO10P,0.871356784,8.978248518,8.978248518,0,4,0.619274737,-2.573787019,2.573787019,-1.277369977,830.5895,183.04,2909_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime183.04scanNumNApre,2909,2
met_90,884,C46H82O4,[M + H]+,C46H82O4,0.983919598,6,6,0,1,0,NaN,NaN,1.59004672,699.6297,455.71,1490_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime455.71scanNumNApre,1490,1
met_909,267,C34H64O4,[M + H]+,C34H64O4,1,74.08499063,74.08499063,0,12,0.458404075,-2.179705741,2.179705741,1.047501703,537.4883,268.84,2976_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime268.84scanNumNApre,2976,1
met_92,1,C46H83NO4,[M + H]+,C46H83NO4,1,274.0371894,274.0371894,0,58,0.991812523,-3.096355694,3.096355694,3.656952074,714.6421,439.41,1602_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime439.41scanNumNApre,1602,1
met_94,636,C44H89NO6,[M + H]+,C44H89NO6,0.998994975,195.6338269,195.6338269,0,48,0.895199395,-2.438102759,2.438102759,2.105155268,728.6778,343.87,1727_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime343.87scanNumNApre,1727,2
met_957,672,C51H94O,[M + H]+,C51H94O,0.99798995,6,6,0,1,0,NaN,NaN,-4.20607177,723.7347,414.24,1671_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime414.24scanNumNApre,1671,1
met_959,1677,C36H71N9O10,[M + Na]+,C36H71N9O10,0.509547739,66.04136907,66.04136907,0,18,0.715334699,-1.37958178,1.390866425,2.572020865,812.5237,184.93,2692_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime184.93scanNumNApre,2692,3
met_96,285,C45H89NO7,[M + H]+,C45H89NO7,1,70.10337353,70.10337353,0,16,0.903688382,-2.558402462,2.558402462,1.611476657,756.6724,432.56,2001_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime432.56scanNumNApre,2001,2
met_997,785,C47H75NO4,[M + H]+,C47H75NO4,0.991959799,29.46916028,29.46916028,0,7,0.565837992,-1.563743677,1.563743677,-1.37262061,718.5759,380.87,1632_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime380.87scanNumNApre,1632,2
met_998,1670,C41H81N7O3,[M + K]+,C41H81N7O3,0.512060302,44.38226881,44.38226881,0,11,0.59693132,-2.904852422,2.904852422,0.464600892,758.6036,351,2015_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime351scanNumNAprecMz,2015,4
met_999,1021,C47H79NO4,[M + Na]+,C47H79NO4,0.96080402,10.85696193,10.85696193,0,6,0.23567202,-1.546517363,1.546517363,0.630268378,744.5906,285.43,1854_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime285.43scanNumNApre,1854,1
met_1004,1018,C51H89NO7,[M + H]+,C51H89NO7,0.962311558,62.53510892,62.53510892,0,15,0.335627819,-1.505856996,1.619252178,1.71281144,828.6726,404.49,2885_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime404.49scanNumNApre,2885,0
met_108,1520,C21H42NO8P,[M + H]+,C21H42NO8P,0.652261307,34.35018218,34.35018218,0,8,0.775561922,-2.384933218,2.384933218,0.468987616,468.2723,70.2,2235_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime70.2scanNumNAprecM,2235,0
met_1081,2206,C45H65NO6,[M + H]+,C45H65NO6,0.078894472,1,1,0,1,0,NaN,NaN,-3.440754028,716.486,161.38,1609_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime161.38scanNumNApre,1609,0
met_1086,1041,C43H80NO10P,[M + H]+,C43H80NO10P,0.955778894,35.86887979,35.86887979,0,8,0.909806705,-1.734200381,1.734200381,2.042409379,802.5609,166.42,2562_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime166.42scanNumNApre,2562,0
met_1089,389,C43H87NO5,[M + H]+,C43H87NO5,1,45.12658544,45.12658544,0,16,0.793754972,-2.384933218,2.384933218,2.145032584,698.6672,411.75,1486_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime411.75scanNumNApre,1486,0
met_1091,1382,C46H93NO6,[M + H]+,C46H93NO6,0.770854271,1.621962316,1.621962316,0,2,0.03936773,2.506134789,2.506134789,0.441189935,756.7079,414.09,2004_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime414.09scanNumNApre,2004,0
met_1097,21,C47H89NO6,[M + H]+,C47H89NO6,1,156.8699917,156.8699917,0,20,0.676607948,-1.888685264,2.04199994,2.398368555,764.6781,447.69,2093_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime447.69scanNumNApre,2093,0
met_1101,703,C50H88O2,[M + H]+,C50H88O2,0.996984925,25.56248556,25.56248556,0,5,0.292823817,-2.188409666,2.188409666,2.62092893,721.6876,481.97,1658_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime481.97scanNumNApre,1658,0
met_1109,1641,C43H59NO6,[M + H]+,C43H59NO6,0.531658291,62.89681981,62.89681981,0,8,0.467741935,-2.093784313,2.093784313,-2.207126756,686.44,160.34,1407_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime160.34scanNumNApre,1407,0
met_1110,1465,C46H70N4O3,[M + Na]+,C46H70N4O3,0.708040201,30.27251711,30.27251711,0,10,0.600484137,-1.48307747,2.377357232,-0.017077398,749.534,259.62,1916_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime259.62scanNumNApre,1916,0
met_1111,1057,C45H82O9,[M + H]+,C45H82O9,0.952763819,15.09499929,15.09499929,0,4,0.207539354,-3.932975915,3.932975915,4.220058495,767.6064,374.17,2116_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime374.17scanNumNApre,2116,0
met_1116,2220,C42H81N3O12,[M + Na]+,C42H81N3O12,0.05879397,1,1,0,1,0,NaN,NaN,-3.02139409,842.5687,253.59,3048_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime253.59scanNumNApre,3048,0
met_1121,963,C45H82NO8P,[M + H]+,C45H82NO8P,0.972864322,43.95058228,43.95058228,0,9,0.850102961,-2.226216228,2.226216228,1.278372682,796.5861,262.79,2487_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime262.79scanNumNApre,2487,0
met_1131,2175,C51H69N3O2,[M + Na]+,C51H69N3O2,0.14321608,2.531043465,2.531043465,0,2,0.189277389,-2.633045678,2.633045678,-4.494588406,778.5247,141.08,2253_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime141.08scanNumNApre,2253,0
met_1134,2045,C44H76N4O5,[M + Na]+,C44H76N4O5,0.264824121,7.395007619,7.395007619,0,3,0.201230934,-2.458063768,2.458063768,-0.513681634,763.5704,163.18,2078_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime163.18scanNumNApre,2078,0
met_1135,2212,C48H59N5O2,[M + H]+,C48H59N5O2,0.067336683,1,1,0,1,0,NaN,NaN,-2.914910911,738.472,140.26,1785_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime140.26scanNumNApre,1785,0
met_1147,2178,C38H61N3O7,[M + H]+,C38H61N3O7,0.141708543,1.212569715,1.212569715,0,2,0.032795998,-3.621284507,3.621284507,3.97384578,672.4609,172.8,1311_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime172.8scanNumNAprec,1311,0
met_1149,1328,C46H59B2NO4,[M + H]+,C46H59B2NO4,0.813567839,62.93890541,62.93890541,0,13,0.684240363,-3.396619925,3.396619925,-1.350952432,710.4766,201.84,1561_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime201.84scanNumNApre,1561,0
met_1150,1931,C50H63NO5,[M + H]+,C50H63NO5,0.343718593,59.87364711,59.87364711,0,11,0.320797907,-2.008170573,2.008170573,-1.319180703,758.4769,177.71,2009_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime177.71scanNumNApre,2009,0
